8FV3H8PP+G8V6|place de la Résistance|7 Place de la Résistance, 41000 Blois, France|47.58635749999999|1.3357851562500258|null|0|null
8FV3H8PM+82VW|jardin de château de Blois|2 Place du Château, 41000 Blois, France|47.58587250000002|1.3325507812500206|null|0|null
8FV3H8MQ+JJQ6|quartier Vienne|13 Quai Amédée Contant, 41000 Blois, France|47.58408249999999|1.33909765624999|null|0|null
ChIJV4xqoBeo5EcRsCdphSH2AA8|Guetaud Francois Marie Boulangerie|78 Rue Croix Boissée, 41000 Blois, France|47.581308299999996|1.3388118999999998|null|0|null
8FV3H8JV+RH7H|l'ancienne gare de Tramway|1-3 Rue Dupré, 41000 Blois, France|47.582037500000006|1.343933593750009|null|0|null
8FV3H8QV+9M4J|la Loire en bateau|29 Quai Henri Chavigny, 41000 Blois, France|47.5883925|1.3441914062500047|null|0|null
8FV3H8MM+X4HR|rue Anne de Bretagne|12 Rue Anne de Bretagne, 41000 Blois, France|47.5849475|1.3328476562499956|null|0|null
8FV3G7VC+7FMX|forêt de Blois (sud)|4 Allée de Saint-Lubin À la Vicomte, 41000 Blois, France|47.54322250000001|1.2711835937500242|null|0|null
8FV3H8J8+CFP4|avenue Foch|8-10 Avenue du Maréchal Foch, 41000 Blois, France|47.58107750000001|1.3162070312500163|null|0|null
8FV3H8PG+6H5X|Square Pasteur|Boulevard Chanzy, 41000 Blois, France|47.585522499999996|1.3264960937500092|null|0|null
8FV3H8C5+7GCQ|quartier Saint-Georges|177 Quai Ulysse Besnard, 41000 Blois, France|47.57069250000001|1.308777343750009|null|0|null
8FV3H75Q+6M38|les Grouets|27 Rue des Poutils, 41000 Blois, France|47.558007499999974|1.2891757812499949|null|0|null
8FV3H8MP+5WHQ|EHPAD Gaston d'Orléans ou l'hospice de Vienne|26 Quai Villebois Mareuil, 41000 Blois, France|47.58294249999997|1.3373710937500078|null|0|null
